plot,plot_section,plot_section_label,month,month_order,survey_date,observation_source,genet,tag,genotype,species,plot_area_m2,taglab_area_units,area,area_m2,present,snapshot_object_id,n_duplicate_observations
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__229,NA,NA,Porites porites,480,cm2,4.8575,4.8575e-4,TRUE,Plot C__3__interval_end__1-0__229,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__23,NA,NA,Orbicella annularis,480,cm2,0.7025,7.025e-5,TRUE,Plot C__3__interval_end__1-0__23,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__230,NA,NA,Porites porites,480,cm2,7.2725,7.2725e-4,TRUE,Plot C__3__interval_end__1-0__230,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__231,NA,NA,Porites porites,480,cm2,3.905,3.905e-4,TRUE,Plot C__3__interval_end__1-0__231,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__232,NA,NA,Porites porites,480,cm2,6.7625,6.7625e-4,TRUE,Plot C__3__interval_end__1-0__232,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__233,NA,NA,Porites porites,480,cm2,5.0475,5.0475e-4,TRUE,Plot C__3__interval_end__1-0__233,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__235,NA,NA,Orbicella franksi,480,cm2,32.905,0.0032905,TRUE,Plot C__3__interval_end__1-0__235,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__236,NA,NA,Porites porites,480,cm2,28.45,0.002845,TRUE,Plot C__3__interval_end__1-0__236,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__237,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__3__interval_end__1-0__237,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__238,NA,NA,Orbicella franksi,480,cm2,22.26,0.002226,TRUE,Plot C__3__interval_end__1-0__238,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__24,NA,NA,Orbicella annularis,480,cm2,0.975,9.75e-5,TRUE,Plot C__3__interval_end__1-0__24,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__241,NA,NA,Orbicella franksi,480,cm2,14.46,0.001446,TRUE,Plot C__3__interval_end__1-0__241,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__247,NA,NA,Orbicella franksi,480,cm2,24.205,0.0024205,TRUE,Plot C__3__interval_end__1-0__247,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__248,NA,NA,Orbicella franksi,480,cm2,21.02,0.002102,TRUE,Plot C__3__interval_end__1-0__248,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__25,NA,NA,Orbicella annularis,480,cm2,0.615,6.15e-5,TRUE,Plot C__3__interval_end__1-0__25,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__252,NA,NA,Orbicella franksi,480,cm2,23.4625,0.00234625,TRUE,Plot C__3__interval_end__1-0__252,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__254,NA,NA,Orbicella franksi,480,cm2,3.8025,3.8025e-4,TRUE,Plot C__3__interval_end__1-0__254,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__26,NA,NA,Orbicella annularis,480,cm2,0.67,6.7e-5,TRUE,Plot C__3__interval_end__1-0__26,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__28,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__3__interval_end__1-0__28,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__29,NA,NA,Orbicella annularis,480,cm2,16.5625,0.00165625,TRUE,Plot C__3__interval_end__1-0__29,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__3,NA,NA,Orbicella annularis,480,cm2,0.7325,7.325e-5,TRUE,Plot C__3__interval_end__1-0__3,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__30,NA,NA,Porites porites,480,cm2,9.1025,9.102499999999999e-4,TRUE,Plot C__3__interval_end__1-0__30,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__31,NA,NA,Montastraea cavernosa,480,cm2,1.975,1.975e-4,TRUE,Plot C__3__interval_end__1-0__31,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__32,NA,NA,Porites porites,480,cm2,9.7025,9.702500000000001e-4,TRUE,Plot C__3__interval_end__1-0__32,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__33,NA,NA,Orbicella annularis,480,cm2,14.245,0.0014245,TRUE,Plot C__3__interval_end__1-0__33,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__34,NA,NA,Montastraea cavernosa,480,cm2,3.81,3.81e-4,TRUE,Plot C__3__interval_end__1-0__34,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__35,NA,NA,Montastraea cavernosa,480,cm2,3.21,3.21e-4,TRUE,Plot C__3__interval_end__1-0__35,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__36,NA,NA,Montastraea cavernosa,480,cm2,3.4875,3.4875e-4,TRUE,Plot C__3__interval_end__1-0__36,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__37,NA,NA,Montastraea cavernosa,480,cm2,3.59,3.59e-4,TRUE,Plot C__3__interval_end__1-0__37,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__38,NA,NA,Montastraea cavernosa,480,cm2,3.6475,3.6475e-4,TRUE,Plot C__3__interval_end__1-0__38,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__39,NA,NA,Montastraea cavernosa,480,cm2,3.2525,3.2525e-4,TRUE,Plot C__3__interval_end__1-0__39,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__4,NA,NA,Orbicella annularis,480,cm2,3.84,3.84e-4,TRUE,Plot C__3__interval_end__1-0__4,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__40,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__3__interval_end__1-0__40,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__41,NA,NA,Montastraea cavernosa,480,cm2,3.6775,3.6775e-4,TRUE,Plot C__3__interval_end__1-0__41,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__42,NA,NA,Montastraea cavernosa,480,cm2,4.57,4.5700000000000005e-4,TRUE,Plot C__3__interval_end__1-0__42,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__43,NA,NA,Montastraea cavernosa,480,cm2,5.3275,5.3275e-4,TRUE,Plot C__3__interval_end__1-0__43,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__44,NA,NA,Montastraea cavernosa,480,cm2,2.14,2.1400000000000002e-4,TRUE,Plot C__3__interval_end__1-0__44,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__45,NA,NA,Montastraea cavernosa,480,cm2,4.6775,4.6775e-4,TRUE,Plot C__3__interval_end__1-0__45,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__46,NA,NA,Montastraea cavernosa,480,cm2,4.27,4.2699999999999997e-4,TRUE,Plot C__3__interval_end__1-0__46,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__47,NA,NA,Montastraea cavernosa,480,cm2,1.985,1.985e-4,TRUE,Plot C__3__interval_end__1-0__47,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__48,NA,NA,Montastraea cavernosa,480,cm2,3.2375,3.2375e-4,TRUE,Plot C__3__interval_end__1-0__48,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__49,NA,NA,Montastraea cavernosa,480,cm2,1.2175,1.2175e-4,TRUE,Plot C__3__interval_end__1-0__49,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__5,NA,NA,Orbicella annularis,480,cm2,0.4075,4.0749999999999994e-5,TRUE,Plot C__3__interval_end__1-0__5,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__50,NA,NA,Montastraea cavernosa,480,cm2,2.3725,2.3725e-4,TRUE,Plot C__3__interval_end__1-0__50,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__51,NA,NA,Montastraea cavernosa,480,cm2,2.92,2.92e-4,TRUE,Plot C__3__interval_end__1-0__51,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__52,NA,NA,Montastraea cavernosa,480,cm2,4.2075,4.2074999999999995e-4,TRUE,Plot C__3__interval_end__1-0__52,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__53,NA,NA,Orbicella annularis,480,cm2,31.69,0.003169,TRUE,Plot C__3__interval_end__1-0__53,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__54,NA,NA,Orbicella annularis,480,cm2,24.1475,0.0024147500000000002,TRUE,Plot C__3__interval_end__1-0__54,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__55,NA,NA,Orbicella franksi,480,cm2,6.8,6.799999999999999e-4,TRUE,Plot C__3__interval_end__1-0__55,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__56,NA,NA,Orbicella franksi,480,cm2,5.0525,5.052500000000001e-4,TRUE,Plot C__3__interval_end__1-0__56,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__57,NA,NA,Orbicella franksi,480,cm2,3.37,3.37e-4,TRUE,Plot C__3__interval_end__1-0__57,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__58,NA,NA,Orbicella franksi,480,cm2,0.315,3.15e-5,TRUE,Plot C__3__interval_end__1-0__58,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__59,NA,NA,Orbicella franksi,480,cm2,7.0575,7.0575e-4,TRUE,Plot C__3__interval_end__1-0__59,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__6,NA,NA,Orbicella annularis,480,cm2,2.025,2.025e-4,TRUE,Plot C__3__interval_end__1-0__6,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__60,NA,NA,Orbicella franksi,480,cm2,2.045,2.0449999999999998e-4,TRUE,Plot C__3__interval_end__1-0__60,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__61,NA,NA,Orbicella franksi,480,cm2,2.655,2.655e-4,TRUE,Plot C__3__interval_end__1-0__61,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__62,NA,NA,Orbicella franksi,480,cm2,5.7275,5.7275e-4,TRUE,Plot C__3__interval_end__1-0__62,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__63,NA,NA,Orbicella franksi,480,cm2,6.97,6.97e-4,TRUE,Plot C__3__interval_end__1-0__63,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__64,NA,NA,Orbicella franksi,480,cm2,2.9675,2.9675e-4,TRUE,Plot C__3__interval_end__1-0__64,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__65,NA,NA,Orbicella franksi,480,cm2,3.4875,3.4875e-4,TRUE,Plot C__3__interval_end__1-0__65,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__66,NA,NA,Orbicella franksi,480,cm2,5.795,5.795e-4,TRUE,Plot C__3__interval_end__1-0__66,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__67,NA,NA,Orbicella franksi,480,cm2,5.5175,5.5175e-4,TRUE,Plot C__3__interval_end__1-0__67,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__68,NA,NA,Orbicella franksi,480,cm2,0.9475,9.475e-5,TRUE,Plot C__3__interval_end__1-0__68,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__69,NA,NA,Orbicella franksi,480,cm2,4.9325,4.9325e-4,TRUE,Plot C__3__interval_end__1-0__69,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__7,NA,NA,Orbicella annularis,480,cm2,0.9025,9.025e-5,TRUE,Plot C__3__interval_end__1-0__7,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__70,NA,NA,Orbicella franksi,480,cm2,4.125,4.125e-4,TRUE,Plot C__3__interval_end__1-0__70,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__71,NA,NA,Orbicella franksi,480,cm2,1.8325,1.8325e-4,TRUE,Plot C__3__interval_end__1-0__71,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__72,NA,NA,Orbicella franksi,480,cm2,2.2925,2.2925e-4,TRUE,Plot C__3__interval_end__1-0__72,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__73,NA,NA,Orbicella franksi,480,cm2,6.56,6.56e-4,TRUE,Plot C__3__interval_end__1-0__73,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__74,NA,NA,Orbicella franksi,480,cm2,3.6075,3.6075e-4,TRUE,Plot C__3__interval_end__1-0__74,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__75,NA,NA,Orbicella franksi,480,cm2,1.5425,1.5425e-4,TRUE,Plot C__3__interval_end__1-0__75,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__76,NA,NA,Montastraea cavernosa,480,cm2,1.075,1.075e-4,TRUE,Plot C__3__interval_end__1-0__76,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__77,NA,NA,Montastraea cavernosa,480,cm2,2.89,2.8900000000000003e-4,TRUE,Plot C__3__interval_end__1-0__77,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__78,NA,NA,Montastraea cavernosa,480,cm2,0.5275,5.2749999999999995e-5,TRUE,Plot C__3__interval_end__1-0__78,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__79,NA,NA,Montastraea cavernosa,480,cm2,1.745,1.745e-4,TRUE,Plot C__3__interval_end__1-0__79,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__8,NA,NA,Orbicella annularis,480,cm2,2.485,2.4849999999999997e-4,TRUE,Plot C__3__interval_end__1-0__8,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__80,NA,NA,Montastraea cavernosa,480,cm2,2.53,2.5299999999999997e-4,TRUE,Plot C__3__interval_end__1-0__80,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__81,NA,NA,Montastraea cavernosa,480,cm2,2.28,2.2799999999999999e-4,TRUE,Plot C__3__interval_end__1-0__81,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__82,NA,NA,Montastraea cavernosa,480,cm2,3.205,3.205e-4,TRUE,Plot C__3__interval_end__1-0__82,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__83,NA,NA,Montastraea cavernosa,480,cm2,1.845,1.8449999999999999e-4,TRUE,Plot C__3__interval_end__1-0__83,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__84,NA,NA,Montastraea cavernosa,480,cm2,2.7075,2.7075e-4,TRUE,Plot C__3__interval_end__1-0__84,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__85,NA,NA,Montastraea cavernosa,480,cm2,1.645,1.6450000000000001e-4,TRUE,Plot C__3__interval_end__1-0__85,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__86,NA,NA,Montastraea cavernosa,480,cm2,1.6825,1.6825000000000002e-4,TRUE,Plot C__3__interval_end__1-0__86,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__87,NA,NA,Montastraea cavernosa,480,cm2,1.06,1.06e-4,TRUE,Plot C__3__interval_end__1-0__87,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__88,NA,NA,Montastraea cavernosa,480,cm2,3.82,3.8199999999999996e-4,TRUE,Plot C__3__interval_end__1-0__88,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__89,NA,NA,Montastraea cavernosa,480,cm2,1.18,1.18e-4,TRUE,Plot C__3__interval_end__1-0__89,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__9,NA,NA,Orbicella annularis,480,cm2,0.4825,4.825e-5,TRUE,Plot C__3__interval_end__1-0__9,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__90,NA,NA,Montastraea cavernosa,480,cm2,2.74,2.7400000000000005e-4,TRUE,Plot C__3__interval_end__1-0__90,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__91,NA,NA,Montastraea cavernosa,480,cm2,1.9825,1.9825e-4,TRUE,Plot C__3__interval_end__1-0__91,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__92,NA,NA,Montastraea cavernosa,480,cm2,1.9425,1.9424999999999998e-4,TRUE,Plot C__3__interval_end__1-0__92,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__93,NA,NA,Montastraea cavernosa,480,cm2,3.5075,3.5075e-4,TRUE,Plot C__3__interval_end__1-0__93,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__94,NA,NA,Montastraea cavernosa,480,cm2,2.4675,2.4675e-4,TRUE,Plot C__3__interval_end__1-0__94,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__95,NA,NA,Orbicella annularis,480,cm2,10.605,0.0010605,TRUE,Plot C__3__interval_end__1-0__95,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__97,NA,NA,Orbicella franksi,480,cm2,4.4575,4.4574999999999997e-4,TRUE,Plot C__3__interval_end__1-0__97,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__98,NA,NA,Orbicella franksi,480,cm2,4.3525,4.3525e-4,TRUE,Plot C__3__interval_end__1-0__98,1
Plot C,all,Plot C,June,3,2026-06-06,interval_end,1-0__99,NA,NA,Orbicella franksi,480,cm2,3.955,3.955e-4,TRUE,Plot C__3__interval_end__1-0__99,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__10,NA,NA,Orbicella annularis,480,cm2,1.2175,1.2175e-4,TRUE,Plot E__1__baseline_start__1-0__10,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1022,NA,NA,Orbicella annularis,480,cm2,3.2675,3.2675e-4,TRUE,Plot E__1__baseline_start__1-0__1022,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1023,NA,NA,Orbicella annularis,480,cm2,5.06,5.059999999999999e-4,TRUE,Plot E__1__baseline_start__1-0__1023,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1037,NA,NA,Orbicella faveolata,480,cm2,7.7475,7.747499999999999e-4,TRUE,Plot E__1__baseline_start__1-0__1037,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1040,NA,NA,Orbicella faveolata,480,cm2,8.95,8.95e-4,TRUE,Plot E__1__baseline_start__1-0__1040,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1041,NA,NA,Orbicella faveolata,480,cm2,7.025,7.025e-4,TRUE,Plot E__1__baseline_start__1-0__1041,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1087,NA,NA,Orbicella faveolata,480,cm2,10.0075,0.0010007500000000001,TRUE,Plot E__1__baseline_start__1-0__1087,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1090,NA,NA,Orbicella faveolata,480,cm2,4.2925,4.2925000000000005e-4,TRUE,Plot E__1__baseline_start__1-0__1090,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1091,NA,NA,Orbicella faveolata,480,cm2,5.3825,5.3825e-4,TRUE,Plot E__1__baseline_start__1-0__1091,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1092,NA,NA,Orbicella faveolata,480,cm2,5.605,5.605e-4,TRUE,Plot E__1__baseline_start__1-0__1092,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1109,NA,NA,Acropora palmata,480,cm2,35.045,0.0035045000000000002,TRUE,Plot E__1__baseline_start__1-0__1109,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1111,NA,NA,Acropora palmata,480,cm2,11.025,0.0011025,TRUE,Plot E__1__baseline_start__1-0__1111,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1114,NA,NA,Acropora palmata,480,cm2,14.9075,0.00149075,TRUE,Plot E__1__baseline_start__1-0__1114,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1115,NA,NA,Acropora palmata,480,cm2,17.9125,0.00179125,TRUE,Plot E__1__baseline_start__1-0__1115,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1117,NA,NA,Acropora palmata,480,cm2,11.3425,0.0011342499999999998,TRUE,Plot E__1__baseline_start__1-0__1117,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1118,NA,NA,Orbicella faveolata,480,cm2,3.5925,3.5925e-4,TRUE,Plot E__1__baseline_start__1-0__1118,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1120,NA,NA,Acropora palmata,480,cm2,9.2525,9.2525e-4,TRUE,Plot E__1__baseline_start__1-0__1120,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1122,NA,NA,Orbicella faveolata,480,cm2,5.7625,5.7625e-4,TRUE,Plot E__1__baseline_start__1-0__1122,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1125,NA,NA,Acropora palmata,480,cm2,32.93,0.003293,TRUE,Plot E__1__baseline_start__1-0__1125,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1126,NA,NA,Orbicella faveolata,480,cm2,3.42,3.42e-4,TRUE,Plot E__1__baseline_start__1-0__1126,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1127,NA,NA,Acropora palmata,480,cm2,16.4875,0.00164875,TRUE,Plot E__1__baseline_start__1-0__1127,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1132,NA,NA,Acropora palmata,480,cm2,12.7375,0.0012737500000000001,TRUE,Plot E__1__baseline_start__1-0__1132,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1152,NA,NA,Orbicella faveolata,480,cm2,7.0625,7.0625e-4,TRUE,Plot E__1__baseline_start__1-0__1152,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1153,NA,NA,Orbicella faveolata,480,cm2,4.14,4.14e-4,TRUE,Plot E__1__baseline_start__1-0__1153,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1154,NA,NA,Orbicella faveolata,480,cm2,4.215,4.215e-4,TRUE,Plot E__1__baseline_start__1-0__1154,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1158,NA,NA,Orbicella faveolata,480,cm2,4.4,4.4e-4,TRUE,Plot E__1__baseline_start__1-0__1158,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1159,NA,NA,Orbicella faveolata,480,cm2,5.935,5.935e-4,TRUE,Plot E__1__baseline_start__1-0__1159,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1161,NA,NA,Orbicella faveolata,480,cm2,2.875,2.875e-4,TRUE,Plot E__1__baseline_start__1-0__1161,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1173,NA,NA,Orbicella annularis,480,cm2,4.3075,4.3075000000000003e-4,TRUE,Plot E__1__baseline_start__1-0__1173,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1174,NA,NA,Orbicella annularis,480,cm2,1.265,1.2649999999999998e-4,TRUE,Plot E__1__baseline_start__1-0__1174,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1176,NA,NA,Orbicella annularis,480,cm2,3.51,3.5099999999999997e-4,TRUE,Plot E__1__baseline_start__1-0__1176,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1177,NA,NA,Orbicella annularis,480,cm2,17.380000000000003,0.001738,TRUE,Plot E__1__baseline_start__1-0__1177,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1178,NA,NA,Orbicella annularis,480,cm2,2.36,2.36e-4,TRUE,Plot E__1__baseline_start__1-0__1178,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1179,NA,NA,Orbicella annularis,480,cm2,0.6225,6.225000000000001e-5,TRUE,Plot E__1__baseline_start__1-0__1179,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1180,NA,NA,Orbicella annularis,480,cm2,1.1925,1.1925e-4,TRUE,Plot E__1__baseline_start__1-0__1180,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1209,NA,NA,Acropora cervicornis,480,cm2,6.4,6.4e-4,TRUE,Plot E__1__baseline_start__1-0__1209,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1210,NA,NA,Acropora cervicornis,480,cm2,6.535,6.535e-4,TRUE,Plot E__1__baseline_start__1-0__1210,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1211,NA,NA,Acropora cervicornis,480,cm2,6.4075,6.407499999999999e-4,TRUE,Plot E__1__baseline_start__1-0__1211,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1212,NA,NA,Acropora cervicornis,480,cm2,13.002500000000001,0.00130025,TRUE,Plot E__1__baseline_start__1-0__1212,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1213,NA,NA,Acropora cervicornis,480,cm2,8.06,8.060000000000001e-4,TRUE,Plot E__1__baseline_start__1-0__1213,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1214,NA,NA,Acropora cervicornis,480,cm2,5.2725,5.2725e-4,TRUE,Plot E__1__baseline_start__1-0__1214,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1217,NA,NA,Orbicella faveolata,480,cm2,6.0175,6.0175e-4,TRUE,Plot E__1__baseline_start__1-0__1217,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1223,NA,NA,Orbicella faveolata,480,cm2,5.9575,5.957499999999999e-4,TRUE,Plot E__1__baseline_start__1-0__1223,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__1224,NA,NA,Orbicella faveolata,480,cm2,7.5325,7.5325e-4,TRUE,Plot E__1__baseline_start__1-0__1224,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__2115,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E__1__baseline_start__1-0__2115,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__2117,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E__1__baseline_start__1-0__2117,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__2118,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E__1__baseline_start__1-0__2118,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__221,NA,NA,Orbicella annularis,480,cm2,26.775,0.0026774999999999998,TRUE,Plot E__1__baseline_start__1-0__221,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__224,NA,NA,Orbicella annularis,480,cm2,68.70750000000001,0.00687075,TRUE,Plot E__1__baseline_start__1-0__224,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__261,NA,NA,Orbicella annularis,480,cm2,76.59,0.007659,TRUE,Plot E__1__baseline_start__1-0__261,1
Plot E,all,Plot E,May,1,2025-05-07,baseline_start,1-0__262,NA,NA,Orbicella annularis,480,cm2,2.8425,2.8425e-4,TRUE,Plot E__1__baseline_start__1-0__262,1
