plot,plot_section,plot_section_label,interval_order,month_start,month_end,genet,tag,genotype,species,month_start_date,month_end_date,source_files,match_types,actions,split_fuse_events,n_rows,plot_area_m2,taglab_area_units,area_start,area_end,area_start_m2,area_end_m2,present_start,present_end,survived_interval,died_interval,born_interval
Plot E,1-0,Plot E 1-0,1,May,June,590,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,0.675,0.95,6.75e-5,9.499999999999999e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,591,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,7.42,7.7125,7.42e-4,7.7125e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,593,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,4.5575,5.915,4.5575e-4,5.915e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,595,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,born; shrink,n/s; none,2,480,cm2,5.855,12.5125,5.855000000000001e-4,0.00125125,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,596,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,6.39,7.4175,6.389999999999999e-4,7.4175e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,598,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,6.68,7.17,6.68e-4,7.17e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,6,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,2.195,2.26,2.195e-4,2.26e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,614,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,64.1575,70.095,0.00641575,0.0070095,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,617,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,0.26,0.2125,2.6000000000000002e-5,2.1249999999999998e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,674,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,14.3075,14.3075,0.00143075,0.00143075,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,676,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,10.355,10.355,0.0010355,0.0010355,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,677,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,21.435,21.435,0.0021435,0.0021435,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,680,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,12.7,12.7,0.0012699999999999999,0.0012699999999999999,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,683,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,13.795,13.795,0.0013795,0.0013795,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,685,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,5.12,5.13,5.12e-4,5.13e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,686,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,4.575,4.1925,4.575e-4,4.1924999999999997e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,687,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,6.9375,6.955,6.9375e-4,6.955e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,688,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,n/s,fuse,3,480,cm2,21.775,23.9375,0.0021775,0.00239375,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,689,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,2,480,cm2,13.1375,14.870000000000001,0.00131375,0.001487,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,691,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; same,n/s,3,480,cm2,17.7825,18.875,0.0017782499999999999,0.0018875,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,692,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,3.685,3.945,3.685e-4,3.945e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,693,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same; shrink,n/s,2,480,cm2,12.18,11.635,0.001218,0.0011635,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,694,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,3.3475,3.0575,3.3475000000000003e-4,3.0575000000000003e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,697,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,5.98,6.475,5.98e-4,6.475e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,698,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,3.695,3.9275,3.695e-4,3.9275000000000003e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,699,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,5.7675,5.91,5.7675e-4,5.91e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,7,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,2.2525,2.265,2.2525e-4,2.265e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,700,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,7.765,8.505,7.765e-4,8.505000000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,727,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,12.3675,0,0.00123675,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,730,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,13.2525,16.9775,0.00132525,0.0016977499999999998,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,732,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,11.3875,0,0.00113875,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,733,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,12.9875,0,0.00129875,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,737,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,17.8025,0,0.00178025,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,738,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,10.59,9.4475,0.001059,9.4475e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,740,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,18.47,0,0.001847,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,742,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,10.745,0,0.0010745,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,745,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,4.4175,4.3475,4.4175000000000003e-4,4.3475e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,746,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,5.3775,5.235,5.3775e-4,5.235e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,748,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,5.7525,6.6475,5.7525e-4,6.6475e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,749,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,8.6125,0,8.6125e-4,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,753,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,19.755,14.3375,0.0019755,0.0014337500000000001,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,754,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,16.5075,0,0.00165075,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,755,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; same,n/s,2,480,cm2,14.995000000000001,15.835,0.0014995,0.0015835,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,757,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,7.6575,8.305,7.657499999999999e-4,8.305e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,759,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,9.605,0,9.605000000000001e-4,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,760,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,14.3475,0,0.00143475,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,762,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; same,n/s,3,480,cm2,22.317500000000003,23.395,0.0022317500000000002,0.0023395,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,764,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,14.895,0,0.0014895,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,765,NA,NA,Orbicella faveolata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,5.735,6.025,5.735e-4,6.025000000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,767,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,14.5,0,0.00145,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,784,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,12.83,0,0.001283,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,792,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,23,0,0.0023,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,793,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,10.1225,0,0.0010122500000000001,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,796,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,11.4875,11.4875,0.00114875,0.00114875,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,798,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,15.15,12.9875,0.001515,0.00129875,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,8,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; n/s,fuse; n/s,4,480,cm2,18.1775,22.695,0.00181775,0.0022695,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,801,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,21.665,0,0.0021665,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,802,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,10.805,10.805,0.0010804999999999999,0.0010804999999999999,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,804,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,10.84,5.015,0.001084,5.015e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,805,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; shrink,n/s,2,480,cm2,30.32,32.2175,0.003032,0.00322175,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,806,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,12.4925,0,0.00124925,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,808,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,11.7375,14,0.00117375,0.0014,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,810,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,dead,none,1,480,cm2,9.1425,0,9.1425e-4,0,TRUE,FALSE,FALSE,TRUE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,811,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,12.5,12.5,0.00125,0.00125,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,814,NA,NA,Acropora palmata,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,13.225,11.775,0.0013224999999999999,0.0011775,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,828,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; same,n/s,4,480,cm2,25.9525,28.1225,0.00259525,0.0028122499999999996,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,829,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,4.13,5.12,4.13e-4,5.12e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,831,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,5.0875,5.95,5.087500000000001e-4,5.95e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,833,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,2,480,cm2,10.6575,13.035,0.00106575,0.0013035,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,835,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,6.7875,7.4325,6.7875e-4,7.4325e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,836,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,4.1875,5.0625,4.1875e-4,5.0625e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,841,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,43.15,46.4325,0.004315,0.00464325,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,846,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,2.4625,2.59,2.4625e-4,2.59e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,85,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; n/s,fuse; n/s,3,480,cm2,51.025,52.4375,0.0051025,0.00524375,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,850,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,2.665,2.75,2.665e-4,2.75e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,851,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,1.12,1.21,1.1200000000000001e-4,1.21e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,852,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,1,480,cm2,0.25,0.26,2.5e-5,2.6000000000000002e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,868,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,same,n/s,2,480,cm2,71.03500000000001,73.22,0.0071035000000000004,0.0073219999999999995,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,9,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,shrink,n/s,1,480,cm2,0.87,0.7625,8.7e-5,7.625e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,90,NA,NA,Orbicella annularis,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,2.855,3.0275,2.855e-4,3.0274999999999996e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,928,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,6.6875,7.2375,6.6875e-4,7.2375e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,930,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow,n/s,1,480,cm2,6.205,7.2025,6.205e-4,7.2025e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,1-0,Plot E 1-0,1,May,June,932,NA,NA,Orbicella franksi,2025-05-07,2025-06-09,PlotC_1-0_Coki_PlotE_20250507_1-0-Coki_PlotE_20250609_1-0.csv,1-0,grow; same,n/s,3,480,cm2,16.604999999999997,17.7475,0.0016604999999999999,0.0017747499999999999,TRUE,TRUE,TRUE,FALSE,FALSE
